product_id,title,review_text,sentiment,image,price,soldCnt,ratingNumber,rating_score,shop_name,product_url,scenario
2403373830,"Men's Straight-Leg Jeans Straight-Leg Denim Jeans Thick, Soft, Non-Stretch Fabric, Standard Form, No Color Fading","quần form đứng đẹp, t mặc đi học hợp lý phết",positive,https://img.lazcdn.com/g/p/232944056662dd8c94ac5c65aa56de2c.jpg_720x720q80.jpg_.webp,139000.0,3100,1004,4.8,xuonjeandatthanh,https://www.lazada.vn/products/pdp-i2403373830.html,Normal
2403373830,"Men's Straight-Leg Jeans Straight-Leg Denim Jeans Thick, Soft, Non-Stretch Fabric, Standard Form, No Color Fading","vai day dan, k bi phai mau dau, ok",positive,https://img.lazcdn.com/g/p/232944056662dd8c94ac5c65aa56de2c.jpg_720x720q80.jpg_.webp,139000.0,3100,1004,4.8,xuonjeandatthanh,https://www.lazada.vn/products/pdp-i2403373830.html,Normal
2403373830,"Men's Straight-Leg Jeans Straight-Leg Denim Jeans Thick, Soft, Non-Stretch Fabric, Standard Form, No Color Fading","form straight leg này hack chân dài nè, ae nên mua",positive,https://img.lazcdn.com/g/p/232944056662dd8c94ac5c65aa56de2c.jpg_720x720q80.jpg_.webp,139000.0,3100,1004,4.8,xuonjeandatthanh,https://www.lazada.vn/products/pdp-i2403373830.html,Normal
2403373830,"Men's Straight-Leg Jeans Straight-Leg Denim Jeans Thick, Soft, Non-Stretch Fabric, Standard Form, No Color Fading","dep, giong hinh.",positive,https://img.lazcdn.com/g/p/232944056662dd8c94ac5c65aa56de2c.jpg_720x720q80.jpg_.webp,139000.0,3100,1004,4.8,xuonjeandatthanh,https://www.lazada.vn/products/pdp-i2403373830.html,Normal
2403373830,"Men's Straight-Leg Jeans Straight-Leg Denim Jeans Thick, Soft, Non-Stretch Fabric, Standard Form, No Color Fading","vải xịn k bị nhăn nheo, mặc đi cafe chụp ảnh bao dính",positive,https://img.lazcdn.com/g/p/232944056662dd8c94ac5c65aa56de2c.jpg_720x720q80.jpg_.webp,139000.0,3100,1004,4.8,xuonjeandatthanh,https://www.lazada.vn/products/pdp-i2403373830.html,Normal
2403373830,"Men's Straight-Leg Jeans Straight-Leg Denim Jeans Thick, Soft, Non-Stretch Fabric, Standard Form, No Color Fading","mặc thoải mái m ạ, t mua 2 cái luôn rồi",positive,https://img.lazcdn.com/g/p/232944056662dd8c94ac5c65aa56de2c.jpg_720x720q80.jpg_.webp,139000.0,3100,1004,4.8,xuonjeandatthanh,https://www.lazada.vn/products/pdp-i2403373830.html,Normal
2403373830,"Men's Straight-Leg Jeans Straight-Leg Denim Jeans Thick, Soft, Non-Stretch Fabric, Standard Form, No Color Fading","hàng cty ngon lành, chuẩn form vãi",positive,https://img.lazcdn.com/g/p/232944056662dd8c94ac5c65aa56de2c.jpg_720x720q80.jpg_.webp,139000.0,3100,1004,4.8,xuonjeandatthanh,https://www.lazada.vn/products/pdp-i2403373830.html,Normal
2403373830,"Men's Straight-Leg Jeans Straight-Leg Denim Jeans Thick, Soft, Non-Stretch Fabric, Standard Form, No Color Fading","giặt ko ra màu nha, điểm cộng bự chà bá",positive,https://img.lazcdn.com/g/p/232944056662dd8c94ac5c65aa56de2c.jpg_720x720q80.jpg_.webp,139000.0,3100,1004,4.8,xuonjeandatthanh,https://www.lazada.vn/products/pdp-i2403373830.html,Normal
2403373830,"Men's Straight-Leg Jeans Straight-Leg Denim Jeans Thick, Soft, Non-Stretch Fabric, Standard Form, No Color Fading",10 đỉm k có nhưng. mặc đi làm bao lịch sự,positive,https://img.lazcdn.com/g/p/232944056662dd8c94ac5c65aa56de2c.jpg_720x720q80.jpg_.webp,139000.0,3100,1004,4.8,xuonjeandatthanh,https://www.lazada.vn/products/pdp-i2403373830.html,Normal
2403373830,"Men's Straight-Leg Jeans Straight-Leg Denim Jeans Thick, Soft, Non-Stretch Fabric, Standard Form, No Color Fading","giao hàng mòn mỏi mới tới tay t, bực m mình",negative,https://img.lazcdn.com/g/p/232944056662dd8c94ac5c65aa56de2c.jpg_720x720q80.jpg_.webp,139000.0,3100,1004,4.8,xuonjeandatthanh,https://www.lazada.vn/products/pdp-i2403373830.html,Normal
2325164494,[Hcm]Men's Jeans Men's Ripped Jeans Stretch Fabric High Quality Export Company Products Many Colors,uisss rách đúng chỗ t thích luônnn!!! đẹppppp 😍,positive,https://img.lazcdn.com/g/p/2e3cd6ac660571865324f50793938b2e.jpg_720x720q80.jpg_.webp,179000.0,515,147,4.7,hungphuocfashion,https://www.lazada.vn/products/pdp-i2325164494.html,Trending
2325164494,[Hcm]Men's Jeans Men's Ripped Jeans Stretch Fabric High Quality Export Company Products Many Colors,"chất co giãn đỉnh thật sự, ko bó chit đâu nha",positive,https://img.lazcdn.com/g/p/2e3cd6ac660571865324f50793938b2e.jpg_720x720q80.jpg_.webp,179000.0,515,147,4.7,hungphuocfashion,https://www.lazada.vn/products/pdp-i2325164494.html,Trending
2325164494,[Hcm]Men's Jeans Men's Ripped Jeans Stretch Fabric High Quality Export Company Products Many Colors,"hàng xuất khẩu có khác, đường may nét căng",positive,https://img.lazcdn.com/g/p/2e3cd6ac660571865324f50793938b2e.jpg_720x720q80.jpg_.webp,179000.0,515,147,4.7,hungphuocfashion,https://www.lazada.vn/products/pdp-i2325164494.html,Trending
2325164494,[Hcm]Men's Jeans Men's Ripped Jeans Stretch Fabric High Quality Export Company Products Many Colors,mua cho ny mặc ổng khen quá chừng lunnnn,positive,https://img.lazcdn.com/g/p/2e3cd6ac660571865324f50793938b2e.jpg_720x720q80.jpg_.webp,179000.0,515,147,4.7,hungphuocfashion,https://www.lazada.vn/products/pdp-i2325164494.html,Trending
2325164494,[Hcm]Men's Jeans Men's Ripped Jeans Stretch Fabric High Quality Export Company Products Many Colors,"màu ở ngoài đẹp hơn trong ảnh nha ae, xịn xò",positive,https://img.lazcdn.com/g/p/2e3cd6ac660571865324f50793938b2e.jpg_720x720q80.jpg_.webp,179000.0,515,147,4.7,hungphuocfashion,https://www.lazada.vn/products/pdp-i2325164494.html,Trending
2325164494,[Hcm]Men's Jeans Men's Ripped Jeans Stretch Fabric High Quality Export Company Products Many Colors,"form rộng vừa phải, mặc rất thoải mái á",positive,https://img.lazcdn.com/g/p/2e3cd6ac660571865324f50793938b2e.jpg_720x720q80.jpg_.webp,179000.0,515,147,4.7,hungphuocfashion,https://www.lazada.vn/products/pdp-i2325164494.html,Trending
2325164494,[Hcm]Men's Jeans Men's Ripped Jeans Stretch Fabric High Quality Export Company Products Many Colors,"quần xịn, dáng chuẩn, t cho 5 sao thoy",positive,https://img.lazcdn.com/g/p/2e3cd6ac660571865324f50793938b2e.jpg_720x720q80.jpg_.webp,179000.0,515,147,4.7,hungphuocfashion,https://www.lazada.vn/products/pdp-i2325164494.html,Trending
2325164494,[Hcm]Men's Jeans Men's Ripped Jeans Stretch Fabric High Quality Export Company Products Many Colors,"chỗ rách làm chưa kĩ lắm, t giặt máy sợ rách toạc ra",negative,https://img.lazcdn.com/g/p/2e3cd6ac660571865324f50793938b2e.jpg_720x720q80.jpg_.webp,179000.0,515,147,4.7,hungphuocfashion,https://www.lazada.vn/products/pdp-i2325164494.html,Trending
2325164494,[Hcm]Men's Jeans Men's Ripped Jeans Stretch Fabric High Quality Export Company Products Many Colors,"màu nhạt hơn ảnh mạng 1 chút, hơi thất vọng nhẹ",negative,https://img.lazcdn.com/g/p/2e3cd6ac660571865324f50793938b2e.jpg_720x720q80.jpg_.webp,179000.0,515,147,4.7,hungphuocfashion,https://www.lazada.vn/products/pdp-i2325164494.html,Trending
2325164494,[Hcm]Men's Jeans Men's Ripped Jeans Stretch Fabric High Quality Export Company Products Many Colors,shipper thái độ lồi lõm quá m ạ,negative,https://img.lazcdn.com/g/p/2e3cd6ac660571865324f50793938b2e.jpg_720x720q80.jpg_.webp,179000.0,515,147,4.7,hungphuocfashion,https://www.lazada.vn/products/pdp-i2325164494.html,Trending
2395884532,"Quần bò jean nam dài trơn khóa gối thêu chữ cá tính nhiều mẫu mới hot đẹp, chất jean co giãn chuẩn form giá tốt KAYSTORE 25/06","quả khóa gối chiến đét m ơi, mặc đi cháy phố hợp lý",positive,https://img.lazcdn.com/g/ff/kf/S51c0b05c0607400b87f8ab1af55aeb07P.jpg_720x720q80.jpg_.webp,59000.0,1100,354,4.9,Kay_store,https://www.lazada.vn/products/pdp-i2395884532.html,Trending
2395884532,"Quần bò jean nam dài trơn khóa gối thêu chữ cá tính nhiều mẫu mới hot đẹp, chất jean co giãn chuẩn form giá tốt KAYSTORE 25/06","quần thêu chữ nhìn lạ mắt phết, keo lỳ nha",positive,https://img.lazcdn.com/g/ff/kf/S51c0b05c0607400b87f8ab1af55aeb07P.jpg_720x720q80.jpg_.webp,59000.0,1100,354,4.9,Kay_store,https://www.lazada.vn/products/pdp-i2395884532.html,Trending
2395884532,"Quần bò jean nam dài trơn khóa gối thêu chữ cá tính nhiều mẫu mới hot đẹp, chất jean co giãn chuẩn form giá tốt KAYSTORE 25/06","chất jean giãn ngon, mặc vận động thoải mái thoy",positive,https://img.lazcdn.com/g/ff/kf/S51c0b05c0607400b87f8ab1af55aeb07P.jpg_720x720q80.jpg_.webp,59000.0,1100,354,4.9,Kay_store,https://www.lazada.vn/products/pdp-i2395884532.html,Trending
2395884532,"Quần bò jean nam dài trơn khóa gối thêu chữ cá tính nhiều mẫu mới hot đẹp, chất jean co giãn chuẩn form giá tốt KAYSTORE 25/06","mua của kaystore chả bao giờ thất vọng, đỉnh",positive,https://img.lazcdn.com/g/ff/kf/S51c0b05c0607400b87f8ab1af55aeb07P.jpg_720x720q80.jpg_.webp,59000.0,1100,354,4.9,Kay_store,https://www.lazada.vn/products/pdp-i2395884532.html,Trending
2395884532,"Quần bò jean nam dài trơn khóa gối thêu chữ cá tính nhiều mẫu mới hot đẹp, chất jean co giãn chuẩn form giá tốt KAYSTORE 25/06","form tôn dáng vãi, ae nào nấm lùn mặc cũng ok",positive,https://img.lazcdn.com/g/ff/kf/S51c0b05c0607400b87f8ab1af55aeb07P.jpg_720x720q80.jpg_.webp,59000.0,1100,354,4.9,Kay_store,https://www.lazada.vn/products/pdp-i2395884532.html,Trending
2395884532,"Quần bò jean nam dài trơn khóa gối thêu chữ cá tính nhiều mẫu mới hot đẹp, chất jean co giãn chuẩn form giá tốt KAYSTORE 25/06","hàng y hình, chất vải sờ đã tay",positive,https://img.lazcdn.com/g/ff/kf/S51c0b05c0607400b87f8ab1af55aeb07P.jpg_720x720q80.jpg_.webp,59000.0,1100,354,4.9,Kay_store,https://www.lazada.vn/products/pdp-i2395884532.html,Trending
2395884532,"Quần bò jean nam dài trơn khóa gối thêu chữ cá tính nhiều mẫu mới hot đẹp, chất jean co giãn chuẩn form giá tốt KAYSTORE 25/06",streetwear chính hiệu là đây chứ đâu 😎,positive,https://img.lazcdn.com/g/ff/kf/S51c0b05c0607400b87f8ab1af55aeb07P.jpg_720x720q80.jpg_.webp,59000.0,1100,354,4.9,Kay_store,https://www.lazada.vn/products/pdp-i2395884532.html,Trending
2395884532,"Quần bò jean nam dài trơn khóa gối thêu chữ cá tính nhiều mẫu mới hot đẹp, chất jean co giãn chuẩn form giá tốt KAYSTORE 25/06","quần bảnh đấy, mix với sneaker là chuẩn bài",positive,https://img.lazcdn.com/g/ff/kf/S51c0b05c0607400b87f8ab1af55aeb07P.jpg_720x720q80.jpg_.webp,59000.0,1100,354,4.9,Kay_store,https://www.lazada.vn/products/pdp-i2395884532.html,Trending
2395884532,"Quần bò jean nam dài trơn khóa gối thêu chữ cá tính nhiều mẫu mới hot đẹp, chất jean co giãn chuẩn form giá tốt KAYSTORE 25/06","rẻ mà ngon, múc liền đi ae ơiii",positive,https://img.lazcdn.com/g/ff/kf/S51c0b05c0607400b87f8ab1af55aeb07P.jpg_720x720q80.jpg_.webp,59000.0,1100,354,4.9,Kay_store,https://www.lazada.vn/products/pdp-i2395884532.html,Trending
2395884532,"Quần bò jean nam dài trơn khóa gối thêu chữ cá tính nhiều mẫu mới hot đẹp, chất jean co giãn chuẩn form giá tốt KAYSTORE 25/06","100 đỉm cho sự nhiệt tình của shop, quần quá ô kê la",positive,https://img.lazcdn.com/g/ff/kf/S51c0b05c0607400b87f8ab1af55aeb07P.jpg_720x720q80.jpg_.webp,59000.0,1100,354,4.9,Kay_store,https://www.lazada.vn/products/pdp-i2395884532.html,Trending
2339162214,"Men's Straight-Leg Poly Elastic Pants, Smooth Sporty Style, with Large Pockets and Big Size","quan the thao mat me, mac di gym ok",positive,https://img.lazcdn.com/g/ff/kf/S8148299dfae44b9abbe5313e537cf44ak.jpg_720x720q80.jpg_.webp,89000.0,3200,852,5.0,Gấu.Store,https://www.lazada.vn/products/pdp-i2339162214.html,Normal
2339162214,"Men's Straight-Leg Poly Elastic Pants, Smooth Sporty Style, with Large Pockets and Big Size","ống đứng dễ mặc, vải poly mượt ko bị xù lông",positive,https://img.lazcdn.com/g/ff/kf/S8148299dfae44b9abbe5313e537cf44ak.jpg_720x720q80.jpg_.webp,89000.0,3200,852,5.0,Gấu.Store,https://www.lazada.vn/products/pdp-i2339162214.html,Normal
2339162214,"Men's Straight-Leg Poly Elastic Pants, Smooth Sporty Style, with Large Pockets and Big Size","túi bự chà bá, đựng đt ví tiền thoải mái m ạ",positive,https://img.lazcdn.com/g/ff/kf/S8148299dfae44b9abbe5313e537cf44ak.jpg_720x720q80.jpg_.webp,89000.0,3200,852,5.0,Gấu.Store,https://www.lazada.vn/products/pdp-i2339162214.html,Normal
2339162214,"Men's Straight-Leg Poly Elastic Pants, Smooth Sporty Style, with Large Pockets and Big Size","big size mặc thoải mái, form sporty năng động phết",positive,https://img.lazcdn.com/g/ff/kf/S8148299dfae44b9abbe5313e537cf44ak.jpg_720x720q80.jpg_.webp,89000.0,3200,852,5.0,Gấu.Store,https://www.lazada.vn/products/pdp-i2339162214.html,Normal
2339162214,"Men's Straight-Leg Poly Elastic Pants, Smooth Sporty Style, with Large Pockets and Big Size","quần co giãn tốt, tập thể dục nhẹ nhàng êm ái",positive,https://img.lazcdn.com/g/ff/kf/S8148299dfae44b9abbe5313e537cf44ak.jpg_720x720q80.jpg_.webp,89000.0,3200,852,5.0,Gấu.Store,https://www.lazada.vn/products/pdp-i2339162214.html,Normal
2339162214,"Men's Straight-Leg Poly Elastic Pants, Smooth Sporty Style, with Large Pockets and Big Size",ngon bo re.,positive,https://img.lazcdn.com/g/ff/kf/S8148299dfae44b9abbe5313e537cf44ak.jpg_720x720q80.jpg_.webp,89000.0,3200,852,5.0,Gấu.Store,https://www.lazada.vn/products/pdp-i2339162214.html,Normal
2339162214,"Men's Straight-Leg Poly Elastic Pants, Smooth Sporty Style, with Large Pockets and Big Size",m mặc đi đá phò kéo mồ hôi khô nhanh lắm,positive,https://img.lazcdn.com/g/ff/kf/S8148299dfae44b9abbe5313e537cf44ak.jpg_720x720q80.jpg_.webp,89000.0,3200,852,5.0,Gấu.Store,https://www.lazada.vn/products/pdp-i2339162214.html,Normal
2339162214,"Men's Straight-Leg Poly Elastic Pants, Smooth Sporty Style, with Large Pockets and Big Size","style thể thao basic, dễ phối đồ thoy",positive,https://img.lazcdn.com/g/ff/kf/S8148299dfae44b9abbe5313e537cf44ak.jpg_720x720q80.jpg_.webp,89000.0,3200,852,5.0,Gấu.Store,https://www.lazada.vn/products/pdp-i2339162214.html,Normal
2339162214,"Men's Straight-Leg Poly Elastic Pants, Smooth Sporty Style, with Large Pockets and Big Size",quần hơi mỏng so với tưởng tượng của t,negative,https://img.lazcdn.com/g/ff/kf/S8148299dfae44b9abbe5313e537cf44ak.jpg_720x720q80.jpg_.webp,89000.0,3200,852,5.0,Gấu.Store,https://www.lazada.vn/products/pdp-i2339162214.html,Normal
2339162214,"Men's Straight-Leg Poly Elastic Pants, Smooth Sporty Style, with Large Pockets and Big Size","ống quần hơi dài, t phải đem đi cắt lên lai 1 xíu",negative,https://img.lazcdn.com/g/ff/kf/S8148299dfae44b9abbe5313e537cf44ak.jpg_720x720q80.jpg_.webp,89000.0,3200,852,5.0,Gấu.Store,https://www.lazada.vn/products/pdp-i2339162214.html,Normal
2264407518,Quần jean nam dài hàng Quảng Châu cao cấp không phai màu rách form co dãn có khóa kéo kiểu thêu logo thương hiệu chuẩn thời trang cao cấp hàng shop,"logo thêu nét căng, nhìn sang vãiiii 😭",positive,https://img.lazcdn.com/g/p/081b4a01e5e19526578a586fbfb3c828.jpg_720x720q80.jpg_.webp,199000.0,0,0,0.0,Quang_thời_trang,https://www.lazada.vn/products/pdp-i2264407518.html,Trending
2264407518,Quần jean nam dài hàng Quảng Châu cao cấp không phai màu rách form co dãn có khóa kéo kiểu thêu logo thương hiệu chuẩn thời trang cao cấp hàng shop,"hàng QC chuẩn loại 1, chất jean co giãn mặc sướng",positive,https://img.lazcdn.com/g/p/081b4a01e5e19526578a586fbfb3c828.jpg_720x720q80.jpg_.webp,199000.0,0,0,0.0,Quang_thời_trang,https://www.lazada.vn/products/pdp-i2264407518.html,Trending
2264407518,Quần jean nam dài hàng Quảng Châu cao cấp không phai màu rách form co dãn có khóa kéo kiểu thêu logo thương hiệu chuẩn thời trang cao cấp hàng shop,"rách nhẹ nhàng ko bị lố, màu đen lên form bao ngầu",positive,https://img.lazcdn.com/g/p/081b4a01e5e19526578a586fbfb3c828.jpg_720x720q80.jpg_.webp,199000.0,0,0,0.0,Quang_thời_trang,https://www.lazada.vn/products/pdp-i2264407518.html,Trending
2264407518,Quần jean nam dài hàng Quảng Châu cao cấp không phai màu rách form co dãn có khóa kéo kiểu thêu logo thương hiệu chuẩn thời trang cao cấp hàng shop,"quần khóa kéo xịn, ko phai màu thật nha",positive,https://img.lazcdn.com/g/p/081b4a01e5e19526578a586fbfb3c828.jpg_720x720q80.jpg_.webp,199000.0,0,0,0.0,Quang_thời_trang,https://www.lazada.vn/products/pdp-i2264407518.html,Trending
2264407518,Quần jean nam dài hàng Quảng Châu cao cấp không phai màu rách form co dãn có khóa kéo kiểu thêu logo thương hiệu chuẩn thời trang cao cấp hàng shop,"dạo này t chuộng mấy form này ghê, hack dáng",positive,https://img.lazcdn.com/g/p/081b4a01e5e19526578a586fbfb3c828.jpg_720x720q80.jpg_.webp,199000.0,0,0,0.0,Quang_thời_trang,https://www.lazada.vn/products/pdp-i2264407518.html,Trending
2264407518,Quần jean nam dài hàng Quảng Châu cao cấp không phai màu rách form co dãn có khóa kéo kiểu thêu logo thương hiệu chuẩn thời trang cao cấp hàng shop,chất lượng vượt quá giá tiền luônnnn,positive,https://img.lazcdn.com/g/p/081b4a01e5e19526578a586fbfb3c828.jpg_720x720q80.jpg_.webp,199000.0,0,0,0.0,Quang_thời_trang,https://www.lazada.vn/products/pdp-i2264407518.html,Trending
2264407518,Quần jean nam dài hàng Quảng Châu cao cấp không phai màu rách form co dãn có khóa kéo kiểu thêu logo thương hiệu chuẩn thời trang cao cấp hàng shop,"form eo hơi rộng m ạ, t phải dùng thắt lưng",negative,https://img.lazcdn.com/g/p/081b4a01e5e19526578a586fbfb3c828.jpg_720x720q80.jpg_.webp,199000.0,0,0,0.0,Quang_thời_trang,https://www.lazada.vn/products/pdp-i2264407518.html,Trending
2264407518,Quần jean nam dài hàng Quảng Châu cao cấp không phai màu rách form co dãn có khóa kéo kiểu thêu logo thương hiệu chuẩn thời trang cao cấp hàng shop,"cúc quần đóng bị lệch 1 xíu nha shop, m mốt soi kĩ dùm t",negative,https://img.lazcdn.com/g/p/081b4a01e5e19526578a586fbfb3c828.jpg_720x720q80.jpg_.webp,199000.0,0,0,0.0,Quang_thời_trang,https://www.lazada.vn/products/pdp-i2264407518.html,Trending
2264407518,Quần jean nam dài hàng Quảng Châu cao cấp không phai màu rách form co dãn có khóa kéo kiểu thêu logo thương hiệu chuẩn thời trang cao cấp hàng shop,"giao nhầm size của t cmnr, lười đổi quá",negative,https://img.lazcdn.com/g/p/081b4a01e5e19526578a586fbfb3c828.jpg_720x720q80.jpg_.webp,199000.0,0,0,0.0,Quang_thời_trang,https://www.lazada.vn/products/pdp-i2264407518.html,Trending
2264407518,Quần jean nam dài hàng Quảng Châu cao cấp không phai màu rách form co dãn có khóa kéo kiểu thêu logo thương hiệu chuẩn thời trang cao cấp hàng shop,"mùi vải mới hơi hắc, phải giặt mới hết",negative,https://img.lazcdn.com/g/p/081b4a01e5e19526578a586fbfb3c828.jpg_720x720q80.jpg_.webp,199000.0,0,0,0.0,Quang_thời_trang,https://www.lazada.vn/products/pdp-i2264407518.html,Trending
1565285213,"Men's Baggy Jeans with Wide-Leg, Loose-Fitting Denim Style Qd0","quần baggy ống rộng mặc siêu thích, vibe y2k lù lù ra",positive,https://img.lazcdn.com/g/p/29584b65659b1e3043f256ffcfe398b5.jpg_720x720q80.jpg_.webp,159000.0,1100,279,4.6,SHOP CÁ TÍNH VONESA,https://www.lazada.vn/products/pdp-i1565285213.html,Normal
1565285213,"Men's Baggy Jeans with Wide-Leg, Loose-Fitting Denim Style Qd0","form loose-fitting đỉnh chóp, che khuyết điểm chân to",positive,https://img.lazcdn.com/g/p/29584b65659b1e3043f256ffcfe398b5.jpg_720x720q80.jpg_.webp,159000.0,1100,279,4.6,SHOP CÁ TÍNH VONESA,https://www.lazada.vn/products/pdp-i1565285213.html,Normal
1565285213,"Men's Baggy Jeans with Wide-Leg, Loose-Fitting Denim Style Qd0","màu denim vintage vãi chưởng, mặc bao keo",positive,https://img.lazcdn.com/g/p/29584b65659b1e3043f256ffcfe398b5.jpg_720x720q80.jpg_.webp,159000.0,1100,279,4.6,SHOP CÁ TÍNH VONESA,https://www.lazada.vn/products/pdp-i1565285213.html,Normal
1565285213,"Men's Baggy Jeans with Wide-Leg, Loose-Fitting Denim Style Qd0","quần thụng thụng street style ae ơi, múc lẹ",positive,https://img.lazcdn.com/g/p/29584b65659b1e3043f256ffcfe398b5.jpg_720x720q80.jpg_.webp,159000.0,1100,279,4.6,SHOP CÁ TÍNH VONESA,https://www.lazada.vn/products/pdp-i1565285213.html,Normal
1565285213,"Men's Baggy Jeans with Wide-Leg, Loose-Fitting Denim Style Qd0","mặc mát ko bị bí, vải rũ xuống form mượt lắm",positive,https://img.lazcdn.com/g/p/29584b65659b1e3043f256ffcfe398b5.jpg_720x720q80.jpg_.webp,159000.0,1100,279,4.6,SHOP CÁ TÍNH VONESA,https://www.lazada.vn/products/pdp-i1565285213.html,Normal
1565285213,"Men's Baggy Jeans with Wide-Leg, Loose-Fitting Denim Style Qd0",mix với baby tee là đúng bài slayyyyy 🔥,positive,https://img.lazcdn.com/g/p/29584b65659b1e3043f256ffcfe398b5.jpg_720x720q80.jpg_.webp,159000.0,1100,279,4.6,SHOP CÁ TÍNH VONESA,https://www.lazada.vn/products/pdp-i1565285213.html,Normal
1565285213,"Men's Baggy Jeans with Wide-Leg, Loose-Fitting Denim Style Qd0","shop tư vấn nhiệt tình, quần y hình okla",positive,https://img.lazcdn.com/g/p/29584b65659b1e3043f256ffcfe398b5.jpg_720x720q80.jpg_.webp,159000.0,1100,279,4.6,SHOP CÁ TÍNH VONESA,https://www.lazada.vn/products/pdp-i1565285213.html,Normal
